#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,1,1,0,0,4:1,3,3
2,Bayern München,FCB,1,1,0,0,3:0,3,3
3,Hertha BSC,BSC,1,1,0,0,3:1,2,3
4,Eintracht Frankfurt,SGE,1,1,0,0,1:0,1,3
4,Hamburger SV,HSV,1,1,0,0,1:0,1,3
6,Arminia Bielefeld,DSC,1,0,1,0,2:2,0,1
6,VfB Stuttgart,VFB,1,0,1,0,2:2,0,1
6,VfL Bochum,BOC,1,0,1,0,2:2,0,1
9,Bayer Leverkusen,B04,1,0,1,0,0:0,0,1
10,Energie Cottbus,FCE,1,0,0,1,1:2,-1,0
10,FC Hansa Rostock,ROS,1,0,0,1,1:2,-1,0
10,Karlsruher SC,KSC,1,0,0,1,1:2,-1,0
13,Hannover 96,H96,1,0,0,1,0:1,-1,0
14,Borussia Dortmund,BVB,1,0,0,1,1:3,-2,0
14,MSV Duisburg,MSV,1,0,0,1,1:3,-2,0
14,VfL Wolfsburg,WOB,1,0,0,1,1:3,-2,0
17,1. FC Nürnberg,FCN,1,0,0,1,0:2,-2,0
18,Werder Bremen,SVW,1,0,0,1,0:4,-4,0
