#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,13,10,0,3,34:15,19,30
2,Hamburger SV,HSV,12,8,4,0,22:7,15,28
3,Bayer Leverkusen,B04,12,8,3,1,26:6,20,27
4,VfB Stuttgart,VFB,12,8,1,3,25:15,10,25
5,FC Schalke 04,S04,13,7,3,3,21:12,9,24
6,Bayern München,FCB,11,6,5,0,21:4,17,23
7,Hertha BSC,BSC,12,7,2,3,15:13,2,23
8,VfL Bochum,BOC,12,5,6,1,26:18,8,21
9,Karlsruher SC,KSC,12,6,3,3,17:13,4,21
10,Eintracht Frankfurt,SGE,11,6,3,2,13:11,2,21
11,VfL Wolfsburg,WOB,12,5,4,3,20:13,7,19
12,FC Hansa Rostock,ROS,13,5,4,4,14:13,1,19
13,Borussia Dortmund,BVB,11,5,3,3,20:13,7,18
14,Hannover 96,H96,12,5,3,4,21:24,-3,18
15,Energie Cottbus,FCE,13,4,2,7,18:18,0,14
16,Arminia Bielefeld,DSC,12,4,2,6,14:15,-1,14
17,1. FC Nürnberg,FCN,11,3,4,4,14:12,2,13
18,MSV Duisburg,MSV,12,2,2,8,13:21,-8,8
