#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,15:1,14,13
2,Hertha BSC,BSC,6,4,1,1,11:7,4,13
3,VfB Stuttgart,VFB,6,4,1,1,8:4,4,13
4,Eintracht Frankfurt,SGE,6,4,1,1,6:3,3,13
5,Werder Bremen,SVW,5,4,0,1,17:9,8,12
6,FC Schalke 04,S04,6,3,2,1,10:5,5,11
7,Hamburger SV,HSV,5,3,2,0,9:4,5,11
8,Borussia Dortmund,BVB,6,3,1,2,9:7,2,10
9,Bayer Leverkusen,B04,5,2,2,1,7:3,4,8
10,Arminia Bielefeld,DSC,6,2,2,2,9:8,1,8
11,FC Hansa Rostock,ROS,6,2,2,2,6:5,1,8
12,VfL Wolfsburg,WOB,6,2,2,2,8:8,0,8
13,Karlsruher SC,KSC,5,2,1,2,6:7,-1,7
14,Hannover 96,H96,5,2,1,2,7:9,-2,7
15,VfL Bochum,BOC,5,1,3,1,8:8,0,6
16,1. FC Nürnberg,FCN,5,1,1,3,8:8,0,4
17,MSV Duisburg,MSV,6,1,0,5,6:11,-5,3
18,Energie Cottbus,FCE,5,0,2,3,6:9,-3,2
