#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,17,11,3,3,31:20,11,36
2,Borussia Dortmund,BVB,17,11,2,4,32:14,18,35
3,1. FSV Mainz 05,M05,17,10,2,5,30:23,7,32
4,Bayern München,FCB,17,6,6,5,33:27,6,24
5,Hannover 96,H96,17,7,2,8,17:28,-11,23
6,1. FC Kaiserslautern,FCK,17,7,1,9,23:32,-9,22
7,VfB Stuttgart,VFB,17,5,4,8,27:32,-5,19
8,Hamburger SV,HSV,17,5,4,8,17:28,-11,19
9,1. FC Nürnberg,FCN,17,4,6,7,19:26,-7,18
10,SC Freiburg,SCF,17,5,3,9,17:26,-9,18
11,Bor. Mönchengladbach,BMG,17,5,3,9,22:34,-12,18
12,VfL Wolfsburg,WOB,17,4,5,8,16:22,-6,17
13,1899 Hoffenheim,TSG,17,4,5,8,22:29,-7,17
14,Werder Bremen,SVW,17,4,5,8,21:38,-17,17
15,FC Schalke 04,S04,17,4,4,9,14:26,-12,16
16,Eintracht Frankfurt,SGE,17,4,3,10,18:25,-7,15
17,FC St. Pauli,STP,17,4,2,11,14:33,-19,14
18,1. FC Köln,KOE,17,2,3,12,17:41,-24,9
