#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,14,11,1,2,31:10,21,34
2,Bayer Leverkusen,B04,13,9,3,1,28:13,15,30
3,1. FSV Mainz 05,M05,13,9,0,4,26:19,7,27
4,Hannover 96,H96,13,6,1,6,12:21,-9,19
5,Hamburger SV,HSV,14,5,2,7,16:24,-8,17
6,Bayern München,FCB,13,4,4,5,21:23,-2,16
7,1. FC Nürnberg,FCN,13,3,6,4,16:20,-4,15
8,Eintracht Frankfurt,SGE,13,4,2,7,16:17,-1,14
9,1899 Hoffenheim,TSG,13,3,5,5,17:21,-4,14
10,SC Freiburg,SCF,13,4,2,7,14:20,-6,14
11,Bor. Mönchengladbach,BMG,13,4,2,7,20:31,-11,14
12,FC St. Pauli,STP,12,4,1,7,9:23,-14,13
13,VfB Stuttgart,VFB,13,3,3,7,20:27,-7,12
14,FC Schalke 04,S04,12,3,3,6,9:17,-8,12
15,VfL Wolfsburg,WOB,13,2,4,7,11:19,-8,10
16,1. FC Kaiserslautern,FCK,13,3,1,9,15:29,-14,10
17,Werder Bremen,SVW,13,2,4,7,12:32,-20,10
18,1. FC Köln,KOE,13,1,3,9,11:26,-15,6
