#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,12,10,1,1,28:8,20,31
2,Bayer Leverkusen,B04,11,8,2,1,25:11,14,26
3,1. FSV Mainz 05,M05,11,7,0,4,20:16,4,21
4,Bayern München,FCB,12,4,4,4,20:20,0,16
5,Hamburger SV,HSV,12,5,1,6,15:17,-2,16
6,Hannover 96,H96,11,5,1,5,11:17,-6,16
7,Eintracht Frankfurt,SGE,12,4,2,6,15:15,0,14
8,1899 Hoffenheim,TSG,12,3,5,4,17:19,-2,14
9,SC Freiburg,SCF,11,4,2,5,13:17,-4,14
10,FC St. Pauli,STP,11,4,1,6,9:18,-9,13
11,Bor. Mönchengladbach,BMG,11,4,1,6,18:28,-10,13
12,FC Schalke 04,S04,11,3,3,5,9:16,-7,12
13,1. FC Nürnberg,FCN,11,2,5,4,13:18,-5,11
14,VfL Wolfsburg,WOB,12,2,4,6,11:16,-5,10
15,1. FC Kaiserslautern,FCK,12,3,0,9,15:29,-14,9
16,Werder Bremen,SVW,12,1,4,7,9:31,-22,7
17,VfB Stuttgart,VFB,11,1,3,7,16:26,-10,6
18,1. FC Köln,KOE,12,1,3,8,11:25,-14,6
