#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,1,1,0,0,3:1,2,3
1,FC St. Pauli,STP,1,1,0,0,3:1,2,3
3,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
4,1. FC Nürnberg,FCN,1,0,1,0,1:1,0,1
5,1. FC Köln,KOE,0,0,0,0,0:0,0,0
5,1. FSV Mainz 05,M05,0,0,0,0,0:0,0,0
5,1899 Hoffenheim,TSG,0,0,0,0,0:0,0,0
5,Bayern München,FCB,0,0,0,0,0:0,0,0
5,Bor. Mönchengladbach,BMG,0,0,0,0,0:0,0,0
5,Borussia Dortmund,BVB,0,0,0,0,0:0,0,0
5,Hamburger SV,HSV,0,0,0,0,0:0,0,0
5,Hannover 96,H96,0,0,0,0,0:0,0,0
5,SC Freiburg,SCF,0,0,0,0,0:0,0,0
14,Eintracht Frankfurt,SGE,1,0,0,1,1:2,-1,0
14,FC Schalke 04,S04,1,0,0,1,1:2,-1,0
14,VfL Wolfsburg,WOB,1,0,0,1,1:2,-1,0
17,VfB Stuttgart,VFB,1,0,0,1,0:2,-2,0
18,Werder Bremen,SVW,1,0,0,1,1:4,-3,0
