#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,4,0,0,15:2,13,12
2,Borussia Dortmund,BVB,4,3,1,0,12:3,9,10
3,VfL Wolfsburg,WOB,4,3,1,0,8:2,6,10
4,1. FC Köln,KOE,4,2,2,0,5:3,2,8
5,FC Schalke 04,S04,3,2,1,0,5:2,3,7
5,Hertha BSC,BSC,3,2,1,0,5:2,3,7
7,1. FSV Mainz 05,M05,4,2,0,2,6:5,1,6
8,Bayer Leverkusen,B04,3,2,0,1,3:2,1,6
9,Eintracht Frankfurt,SGE,3,1,2,0,8:4,4,5
10,SV Darmstadt 98,D98,4,1,2,1,4:6,-2,5
11,Hamburger SV,HSV,3,1,1,1,3:3,0,4
12,Bor. Mönchengladbach,BMG,3,1,0,2,5:7,-2,3
13,FC Augsburg,FCA,4,1,0,3,3:5,-2,3
14,Werder Bremen,SVW,4,1,0,3,2:8,-6,3
15,1899 Hoffenheim,TSG,3,0,1,2,3:6,-3,1
16,FC Ingolstadt 04,FCI,3,0,1,2,0:5,-5,1
17,Hannover 96,H96,3,0,0,3,3:8,-5,0
18,VfB Stuttgart,VFB,4,0,0,4,3:11,-8,0
