#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,9,0,0,32:3,29,27
2,Borussia Dortmund,BVB,8,7,1,0,28:8,20,22
3,VfL Wolfsburg,WOB,9,6,2,1,22:8,14,20
4,Bor. Mönchengladbach,BMG,8,5,1,2,15:10,5,16
5,Hertha BSC,BSC,7,5,1,1,12:7,5,16
6,Bayer Leverkusen,B04,8,4,2,2,15:9,6,14
7,FC Schalke 04,S04,8,4,2,2,12:11,1,14
8,1. FSV Mainz 05,M05,9,4,1,4,11:11,0,13
9,1. FC Köln,KOE,8,2,4,2,5:5,0,10
10,Hamburger SV,HSV,7,2,2,3,8:9,-1,8
11,FC Ingolstadt 04,FCI,7,2,2,3,6:8,-2,8
12,FC Augsburg,FCA,9,2,2,5,9:13,-4,8
13,1899 Hoffenheim,TSG,8,1,4,3,9:12,-3,7
14,SV Darmstadt 98,D98,9,1,4,4,7:15,-8,7
15,VfB Stuttgart,VFB,8,2,1,5,7:16,-9,7
16,Eintracht Frankfurt,SGE,7,1,3,3,10:13,-3,6
16,Hannover 96,H96,7,2,0,5,10:13,-3,6
18,Werder Bremen,SVW,8,1,1,6,5:16,-11,4
