#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,10:1,9,9
1,Borussia Dortmund,BVB,3,3,0,0,10:1,9,9
3,VfL Wolfsburg,WOB,3,3,0,0,7:1,6,9
4,1. FC Köln,KOE,3,2,1,0,4:2,2,7
5,1. FSV Mainz 05,M05,3,2,0,1,6:2,4,6
6,Eintracht Frankfurt,SGE,2,1,1,0,7:3,4,4
7,FC Schalke 04,S04,2,1,1,0,3:2,1,4
7,Hamburger SV,HSV,2,1,1,0,3:2,1,4
7,Hertha BSC,BSC,2,1,1,0,3:2,1,4
10,Bayer Leverkusen,B04,2,1,0,1,2:2,0,3
10,FC Augsburg,FCA,3,1,0,2,2:2,0,3
12,Werder Bremen,SVW,3,1,0,2,2:5,-3,3
13,SV Darmstadt 98,D98,3,0,2,1,2:5,-3,2
14,FC Ingolstadt 04,FCI,2,0,1,1,0:4,-4,1
15,1899 Hoffenheim,TSG,2,0,0,2,2:5,-3,0
15,Hannover 96,H96,2,0,0,2,2:5,-3,0
17,Bor. Mönchengladbach,BMG,2,0,0,2,1:5,-4,0
18,VfB Stuttgart,VFB,3,0,0,3,2:8,-6,0
