#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,5,0,0,11:2,9,15
2,Bayern München,FCB,6,4,2,0,16:3,13,14
3,1. FC Köln,KOE,5,4,1,0,11:2,9,13
4,RB Leipzig,RBL,5,4,1,0,10:4,6,13
5,SC Freiburg,SCF,5,4,0,1,7:5,2,12
6,Borussia Dortmund,BVB,5,3,2,0,12:3,9,11
7,Bor. Mönchengladbach,BMG,5,3,2,0,8:2,6,11
8,Eintracht Frankfurt,SGE,5,3,2,0,9:6,3,11
9,1899 Hoffenheim,TSG,5,3,2,0,7:4,3,11
10,Bayer Leverkusen,B04,5,3,1,1,8:6,2,10
11,FC Schalke 04,S04,5,3,0,2,11:6,5,9
12,SV Darmstadt 98,D98,5,2,2,1,7:6,1,8
13,1. FSV Mainz 05,M05,4,2,1,1,10:8,2,7
14,Werder Bremen,SVW,5,2,0,3,7:9,-2,6
15,FC Augsburg,FCA,5,1,1,3,4:9,-5,4
16,VfL Wolfsburg,WOB,5,0,2,3,2:8,-6,2
17,FC Ingolstadt 04,FCI,5,0,1,4,4:11,-7,1
18,Hamburger SV,HSV,5,0,1,4,3:14,-11,1
