#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,3,0,44:5,39,33
2,RB Leipzig,RBL,13,10,1,2,26:11,15,31
3,Hertha BSC,BSC,13,10,1,2,22:9,13,31
4,Borussia Dortmund,BVB,12,9,3,0,29:7,22,30
5,1899 Hoffenheim,TSG,13,8,5,0,28:11,17,29
6,FC Schalke 04,S04,14,7,3,4,23:12,11,24
7,1. FC Köln,KOE,12,6,5,1,19:10,9,23
8,Eintracht Frankfurt,SGE,13,6,5,2,17:11,6,23
9,SC Freiburg,SCF,13,7,1,5,17:22,-5,22
10,Bor. Mönchengladbach,BMG,13,6,3,4,20:12,8,21
11,Hamburger SV,HSV,13,6,3,4,16:21,-5,21
12,1. FSV Mainz 05,M05,13,5,4,4,22:19,3,19
13,Bayer Leverkusen,B04,14,5,4,5,24:22,2,19
14,Werder Bremen,SVW,13,5,1,7,18:18,0,16
15,SV Darmstadt 98,D98,13,4,3,6,13:20,-7,15
16,VfL Wolfsburg,WOB,13,4,2,7,11:17,-6,14
17,FC Augsburg,FCA,13,3,5,5,13:20,-7,14
18,FC Ingolstadt 04,FCI,13,3,3,7,14:22,-8,12
