#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,12,10,1,1,21:6,15,31
2,Bayern München,FCB,12,9,3,0,38:5,33,30
3,Borussia Dortmund,BVB,12,9,3,0,29:7,22,30
4,1899 Hoffenheim,TSG,13,8,5,0,28:11,17,29
5,RB Leipzig,RBL,12,9,1,2,22:11,11,28
6,FC Schalke 04,S04,13,7,2,4,22:11,11,23
7,1. FC Köln,KOE,12,6,5,1,19:10,9,23
8,Eintracht Frankfurt,SGE,12,6,4,2,17:11,6,22
9,SC Freiburg,SCF,12,7,1,4,15:17,-2,22
10,Bor. Mönchengladbach,BMG,13,6,3,4,20:12,8,21
11,1. FSV Mainz 05,M05,13,5,4,4,22:19,3,19
12,Bayer Leverkusen,B04,13,5,3,5,21:19,2,18
13,Hamburger SV,HSV,12,5,3,4,14:20,-6,18
14,Werder Bremen,SVW,13,5,1,7,18:18,0,16
15,SV Darmstadt 98,D98,13,4,3,6,13:20,-7,15
16,VfL Wolfsburg,WOB,13,4,2,7,11:17,-6,14
17,FC Augsburg,FCA,13,3,5,5,13:20,-7,14
18,FC Ingolstadt 04,FCI,12,2,3,7,12:21,-9,9
