#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,9:1,8,6
2,Borussia Dortmund,BVB,2,2,0,0,8:1,7,6
3,1. FC Köln,KOE,2,2,0,0,5:0,5,6
4,Bor. Mönchengladbach,BMG,2,2,0,0,6:2,4,6
5,Hertha BSC,BSC,2,2,0,0,4:1,3,6
6,Eintracht Frankfurt,SGE,2,2,0,0,3:1,2,6
7,Bayer Leverkusen,B04,1,1,0,0,3:1,2,3
7,SC Freiburg,SCF,1,1,0,0,3:1,2,3
9,RB Leipzig,RBL,1,1,0,0,1:0,1,3
9,SV Darmstadt 98,D98,1,1,0,0,1:0,1,3
11,1899 Hoffenheim,TSG,2,0,2,0,2:2,0,2
12,1. FSV Mainz 05,M05,1,0,1,0,4:4,0,1
13,VfL Wolfsburg,WOB,1,0,1,0,0:0,0,1
14,Hamburger SV,HSV,2,0,1,1,1:5,-4,1
15,Werder Bremen,SVW,1,0,0,1,1:2,-1,0
16,FC Ingolstadt 04,FCI,1,0,0,1,0:2,-2,0
16,FC Schalke 04,S04,1,0,0,1,0:2,-2,0
18,FC Augsburg,FCA,2,0,0,2,1:5,-4,0
