#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,9,8,1,0,19:6,13,25
2,Bayern München,FCB,10,7,3,0,27:5,22,24
3,Hertha BSC,BSC,9,8,0,1,16:4,12,24
4,Borussia Dortmund,BVB,9,6,3,0,19:5,14,21
5,Eintracht Frankfurt,SGE,9,6,3,0,16:7,9,21
6,1899 Hoffenheim,TSG,10,5,5,0,20:9,11,20
7,1. FC Köln,KOE,9,5,4,0,14:4,10,19
8,Bor. Mönchengladbach,BMG,10,5,3,2,15:7,8,18
9,SC Freiburg,SCF,9,6,0,3,12:12,0,18
10,FC Schalke 04,S04,10,5,1,4,16:10,6,16
11,1. FSV Mainz 05,M05,9,4,3,2,19:15,4,15
12,Bayer Leverkusen,B04,10,4,2,4,17:16,1,14
13,FC Augsburg,FCA,10,3,3,4,9:14,-5,12
14,Hamburger SV,HSV,9,3,2,4,9:17,-8,11
15,Werder Bremen,SVW,10,3,1,6,13:17,-4,10
16,SV Darmstadt 98,D98,10,2,3,5,8:16,-8,9
17,FC Ingolstadt 04,FCI,9,2,2,5,10:15,-5,8
18,VfL Wolfsburg,WOB,10,2,2,6,7:14,-7,8
