#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,18:1,17,15
2,VfL Wolfsburg,WOB,5,4,1,0,12:4,8,13
3,Bayer Leverkusen,B04,5,3,2,0,11:7,4,11
4,1899 Hoffenheim,TSG,5,3,2,0,9:5,4,11
5,Hertha BSC,BSC,5,3,1,1,10:7,3,10
6,FC Augsburg,FCA,4,3,0,1,9:5,4,9
7,Bor. Mönchengladbach,BMG,5,2,3,0,7:3,4,9
8,Hannover 96,H96,4,3,0,1,5:4,1,9
9,SC Paderborn 07,SCP,5,2,2,1,8:5,3,8
10,FC Schalke 04,S04,4,2,2,0,7:4,3,8
11,1. FSV Mainz 05,M05,4,2,2,0,4:1,3,8
12,Eintracht Frankfurt,SGE,5,2,1,2,10:10,0,7
13,1. FC Köln,KOE,4,1,2,1,2:3,-1,5
14,Borussia Dortmund,BVB,5,1,1,3,5:7,-2,4
15,VfB Stuttgart,VFB,4,1,1,2,4:7,-3,4
16,SC Freiburg,SCF,4,0,3,1,3:4,-1,3
17,Hamburger SV,HSV,4,0,2,2,2:6,-4,2
17,Werder Bremen,SVW,4,0,2,2,2:6,-4,2
