#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,18:1,17,15
2,VfL Wolfsburg,WOB,4,3,1,0,9:4,5,10
3,Hannover 96,H96,4,3,0,1,5:4,1,9
4,Bor. Mönchengladbach,BMG,4,2,2,0,7:3,4,8
5,Bayer Leverkusen,B04,4,2,2,0,10:7,3,8
6,1899 Hoffenheim,TSG,4,2,2,0,8:5,3,8
6,SC Paderborn 07,SCP,5,2,2,1,8:5,3,8
8,FC Schalke 04,S04,4,2,2,0,7:4,3,8
9,1. FSV Mainz 05,M05,4,2,2,0,4:1,3,8
10,Eintracht Frankfurt,SGE,4,2,1,1,6:5,1,7
11,Hertha BSC,BSC,4,2,1,1,7:7,0,7
12,FC Augsburg,FCA,3,2,0,1,7:5,2,6
13,1. FC Köln,KOE,4,1,2,1,2:3,-1,5
14,Borussia Dortmund,BVB,4,1,1,2,5:6,-1,4
15,VfB Stuttgart,VFB,4,1,1,2,4:7,-3,4
16,SC Freiburg,SCF,4,0,3,1,3:4,-1,3
17,Werder Bremen,SVW,3,0,2,1,2:5,-3,2
18,Hamburger SV,HSV,4,0,2,2,2:6,-4,2
