#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,9,0,0,27:2,25,27
2,VfL Wolfsburg,WOB,10,8,2,0,22:7,15,26
3,FC Augsburg,FCA,9,7,0,2,20:12,8,21
4,FC Schalke 04,S04,10,6,3,1,17:9,8,21
5,Bayer Leverkusen,B04,10,4,6,0,18:10,8,18
5,Bor. Mönchengladbach,BMG,9,5,3,1,18:10,8,18
7,1899 Hoffenheim,TSG,9,5,2,2,19:15,4,17
8,Werder Bremen,SVW,9,4,3,2,15:10,5,15
9,Hannover 96,H96,8,5,0,3,10:10,0,15
10,Eintracht Frankfurt,SGE,9,4,2,3,21:20,1,14
11,1. FSV Mainz 05,M05,9,3,4,2,14:8,6,13
12,SC Paderborn 07,SCP,9,3,4,2,15:11,4,13
13,Hertha BSC,BSC,9,4,1,4,11:15,-4,13
14,SC Freiburg,SCF,9,2,5,2,12:11,1,11
15,Borussia Dortmund,BVB,8,3,2,3,9:9,0,11
16,Hamburger SV,HSV,9,3,2,4,7:10,-3,11
17,1. FC Köln,KOE,8,1,3,4,4:8,-4,6
18,VfB Stuttgart,VFB,9,1,2,6,4:17,-13,5
