#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,13,1,1,44:6,38,40
2,VfL Wolfsburg,WOB,15,12,3,0,34:10,24,39
3,Bor. Mönchengladbach,BMG,15,11,3,1,28:11,17,36
4,Bayer Leverkusen,B04,15,8,6,1,35:15,20,30
5,FC Augsburg,FCA,15,9,3,3,27:19,8,30
6,FC Schalke 04,S04,15,8,5,2,22:12,10,29
7,Eintracht Frankfurt,SGE,15,7,5,3,31:24,7,26
8,1899 Hoffenheim,TSG,15,8,2,5,28:24,4,26
9,Werder Bremen,SVW,15,7,4,4,24:22,2,25
10,Borussia Dortmund,BVB,15,7,3,5,21:13,8,24
11,1. FSV Mainz 05,M05,15,5,6,4,24:17,7,21
12,Hertha BSC,BSC,15,6,3,6,16:20,-4,21
13,Hamburger SV,HSV,15,5,4,6,13:17,-4,19
14,SC Freiburg,SCF,15,4,6,5,18:19,-1,18
15,Hannover 96,H96,15,5,3,7,18:23,-5,18
16,SC Paderborn 07,SCP,15,4,6,5,19:26,-7,18
17,1. FC Köln,KOE,15,3,8,4,14:15,-1,17
18,VfB Stuttgart,VFB,15,3,4,8,14:27,-13,13
