#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,11,9,2,0,25:7,18,29
2,Bayern München,FCB,10,9,1,0,28:3,25,28
3,FC Schalke 04,S04,11,7,3,1,18:9,9,24
4,FC Augsburg,FCA,10,7,1,2,22:14,8,22
5,Bor. Mönchengladbach,BMG,10,6,3,1,19:10,9,21
6,Bayer Leverkusen,B04,10,4,6,0,18:10,8,18
7,Werder Bremen,SVW,10,5,3,2,17:11,6,18
8,1899 Hoffenheim,TSG,10,5,2,3,20:17,3,17
9,Hannover 96,H96,9,5,1,3,11:11,0,16
10,Eintracht Frankfurt,SGE,10,4,3,3,22:21,1,15
11,Hamburger SV,HSV,10,4,2,4,9:11,-2,14
12,1. FSV Mainz 05,M05,10,3,4,3,14:10,4,13
13,SC Paderborn 07,SCP,10,3,4,3,15:14,1,13
14,Hertha BSC,BSC,10,4,1,5,11:16,-5,13
15,Borussia Dortmund,BVB,9,3,2,4,9:10,-1,11
16,SC Freiburg,SCF,10,2,5,3,12:14,-2,11
17,1. FC Köln,KOE,10,1,5,4,4:8,-4,8
18,VfB Stuttgart,VFB,10,1,2,7,4:19,-15,5
