#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,8:1,7,9
2,Hannover 96,H96,3,3,0,0,5:1,4,9
3,Bor. Mönchengladbach,BMG,3,2,1,0,6:2,4,7
4,Bayer Leverkusen,B04,3,2,1,0,8:5,3,7
5,1899 Hoffenheim,TSG,3,1,2,0,6:4,2,5
6,SC Paderborn 07,SCP,3,1,2,0,4:2,2,5
7,VfL Wolfsburg,WOB,2,1,1,0,6:3,3,4
8,1. FSV Mainz 05,M05,2,1,1,0,2:0,2,4
9,Borussia Dortmund,BVB,3,1,1,1,5:5,0,4
10,Eintracht Frankfurt,SGE,3,1,1,1,3:3,0,4
11,Hertha BSC,BSC,3,1,1,1,4:5,-1,4
12,FC Augsburg,FCA,2,1,0,1,6:5,1,3
13,FC Schalke 04,S04,2,0,2,0,3:3,0,2
14,SC Freiburg,SCF,2,0,2,0,2:2,0,2
15,1. FC Köln,KOE,2,0,2,0,0:0,0,2
16,Werder Bremen,SVW,2,0,1,1,1:4,-3,1
17,Hamburger SV,HSV,2,0,1,1,0:3,-3,1
18,VfB Stuttgart,VFB,2,0,0,2,0:4,-4,0
