#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,6,0,0,20:2,18,18
2,VfL Wolfsburg,WOB,6,5,1,0,14:4,10,16
3,FC Augsburg,FCA,5,4,0,1,12:5,7,12
4,Bor. Mönchengladbach,BMG,6,3,3,0,10:4,6,12
5,Bayer Leverkusen,B04,6,3,3,0,11:7,4,12
6,Hannover 96,H96,5,4,0,1,6:4,2,12
7,SC Paderborn 07,SCP,6,3,2,1,11:6,5,11
8,FC Schalke 04,S04,5,3,2,0,8:4,4,11
9,1899 Hoffenheim,TSG,6,3,2,1,12:9,3,11
10,Hertha BSC,BSC,6,3,1,2,10:9,1,10
11,1. FSV Mainz 05,M05,5,2,2,1,5:3,2,8
12,Borussia Dortmund,BVB,6,2,1,3,6:7,-1,7
13,Eintracht Frankfurt,SGE,6,2,1,3,10:14,-4,7
14,SC Freiburg,SCF,5,1,3,1,5:4,1,6
15,Werder Bremen,SVW,5,1,2,2,4:6,-2,5
16,1. FC Köln,KOE,5,1,2,2,2:4,-2,5
17,Hamburger SV,HSV,5,1,2,2,3:6,-3,5
18,VfB Stuttgart,VFB,5,1,1,3,4:11,-7,4
