#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,8,2,3,25:11,14,26
2,Bayer Leverkusen,B04,13,6,6,1,20:12,8,24
3,Hamburger SV,HSV,13,6,5,2,29:15,14,23
4,Werder Bremen,SVW,13,6,4,3,29:17,12,22
5,Borussia Dortmund,BVB,13,6,4,3,18:11,7,22
6,1. FC Kaiserslautern,FCK,13,7,1,5,17:21,-4,22
7,TSV 1860 München,M60,13,6,3,4,19:15,4,21
8,VfB Stuttgart,VFB,13,6,2,5,14:13,1,20
9,FC Schalke 04,S04,13,4,6,3,16:14,2,18
10,FC Hansa Rostock,ROS,13,4,4,5,19:27,-8,16
11,VfL Wolfsburg,WOB,13,4,4,5,17:25,-8,16
12,SC Freiburg,SCF,13,4,3,6,19:19,0,15
13,SpVgg Unterhaching,UNT,13,4,3,6,12:15,-3,15
14,Hertha BSC,BSC,13,3,6,4,17:23,-6,15
15,Arminia Bielefeld,DSC,13,2,5,6,11:24,-13,11
16,SSV Ulm 1846,ULM,13,2,4,7,11:20,-9,10
17,MSV Duisburg,MSV,13,1,6,6,14:21,-7,9
18,Eintracht Frankfurt,SGE,13,3,2,8,16:20,-4,9
