#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,9,6,1,2,14:6,8,19
2,Hamburger SV,HSV,9,5,3,1,19:9,10,18
3,Bayer Leverkusen,B04,9,5,3,1,15:8,7,18
4,Bayern München,FCB,9,5,2,2,13:9,4,17
5,VfL Wolfsburg,WOB,9,4,3,2,14:14,0,15
6,FC Schalke 04,S04,9,4,3,2,12:9,3,15
7,TSV 1860 München,M60,9,4,2,3,15:10,5,14
8,FC Hansa Rostock,ROS,9,4,1,4,13:20,-7,13
9,Werder Bremen,SVW,9,3,3,3,20:12,8,12
10,SC Freiburg,SCF,9,3,3,3,15:10,5,12
11,Hertha BSC,BSC,9,2,5,2,13:15,-2,11
12,VfB Stuttgart,VFB,9,3,2,4,8:12,-4,11
13,1. FC Kaiserslautern,FCK,9,3,1,5,12:20,-8,10
14,Arminia Bielefeld,DSC,9,2,3,4,7:14,-7,9
15,SpVgg Unterhaching,UNT,9,2,2,5,8:12,-4,8
16,SSV Ulm 1846,ULM,9,2,2,5,10:16,-6,8
17,Eintracht Frankfurt,SGE,9,2,1,6,10:15,-5,5
18,MSV Duisburg,MSV,9,0,4,5,9:16,-7,4
