#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,14,4,3,43:15,28,46
2,Bayer Leverkusen,B04,21,11,8,2,35:23,12,41
3,Hamburger SV,HSV,21,10,8,3,46:23,23,38
4,1. FC Kaiserslautern,FCK,21,10,3,8,30:36,-6,33
5,Werder Bremen,SVW,21,9,5,7,44:33,11,32
6,TSV 1860 München,M60,21,9,5,7,33:30,3,32
7,VfL Wolfsburg,WOB,21,8,7,6,28:32,-4,31
8,Hertha BSC,BSC,21,8,7,6,28:33,-5,31
9,Borussia Dortmund,BVB,21,7,9,5,26:17,9,30
10,FC Schalke 04,S04,21,6,10,5,28:26,2,28
11,VfB Stuttgart,VFB,21,8,3,10,23:27,-4,27
12,SpVgg Unterhaching,UNT,21,7,5,9,21:24,-3,26
13,SC Freiburg,SCF,21,6,6,9,28:29,-1,24
14,SSV Ulm 1846,ULM,21,6,6,9,24:29,-5,24
15,FC Hansa Rostock,ROS,21,5,8,8,27:40,-13,23
16,Eintracht Frankfurt,SGE,21,6,2,13,25:31,-6,18
17,MSV Duisburg,MSV,21,3,7,11,23:40,-17,16
18,Arminia Bielefeld,DSC,21,2,5,14,15:39,-24,11
