#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,16,6,4,54:22,32,54
2,Bayer Leverkusen,B04,26,15,9,2,55:28,27,54
3,Hamburger SV,HSV,26,13,9,4,57:30,27,48
4,TSV 1860 München,M60,26,11,7,8,41:38,3,40
5,1. FC Kaiserslautern,FCK,26,12,4,10,39:46,-7,40
6,Werder Bremen,SVW,26,11,6,9,55:42,13,39
7,VfL Wolfsburg,WOB,26,9,10,7,40:46,-6,37
8,VfB Stuttgart,VFB,26,11,3,12,29:33,-4,36
9,Hertha BSC,BSC,26,9,9,8,32:39,-7,36
10,FC Schalke 04,S04,26,8,11,7,36:33,3,35
11,SpVgg Unterhaching,UNT,26,9,6,11,29:31,-2,33
12,Borussia Dortmund,BVB,26,7,11,8,31:26,5,32
13,SSV Ulm 1846,ULM,26,8,6,12,30:45,-15,30
14,FC Hansa Rostock,ROS,26,6,11,9,34:47,-13,29
15,SC Freiburg,SCF,26,6,9,11,33:39,-6,27
16,Eintracht Frankfurt,SGE,26,7,5,14,29:36,-7,24
17,Arminia Bielefeld,DSC,26,4,8,14,27:46,-19,20
18,MSV Duisburg,MSV,26,3,8,15,28:52,-24,17
