#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,27,16,9,2,57:29,28,57
2,Bayern München,FCB,27,16,7,4,55:23,32,55
3,Hamburger SV,HSV,27,14,9,4,58:30,28,51
4,Werder Bremen,SVW,27,11,7,9,56:43,13,40
5,TSV 1860 München,M60,27,11,7,9,42:40,2,40
6,1. FC Kaiserslautern,FCK,27,12,4,11,40:48,-8,40
7,VfB Stuttgart,VFB,27,12,3,12,31:34,-3,39
8,Hertha BSC,BSC,27,10,9,8,34:40,-6,39
9,VfL Wolfsburg,WOB,27,9,11,7,41:47,-6,38
10,FC Schalke 04,S04,27,8,11,8,37:35,2,35
11,SpVgg Unterhaching,UNT,27,9,6,12,32:35,-3,33
12,Borussia Dortmund,BVB,27,7,11,9,31:27,4,32
13,SC Freiburg,SCF,27,7,9,11,37:42,-5,30
14,FC Hansa Rostock,ROS,27,6,12,9,35:48,-13,30
15,SSV Ulm 1846,ULM,27,8,6,13,30:48,-18,30
16,Eintracht Frankfurt,SGE,27,8,5,14,31:37,-6,27
17,Arminia Bielefeld,DSC,27,4,8,15,28:48,-20,20
18,MSV Duisburg,MSV,27,4,8,15,31:52,-21,20
