#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,31,19,10,2,68:33,35,67
2,Bayern München,FCB,31,19,7,5,63:26,37,64
3,Hamburger SV,HSV,31,15,10,6,59:36,23,55
4,Hertha BSC,BSC,31,13,10,8,38:41,-3,49
5,TSV 1860 München,M60,31,13,9,9,50:44,6,48
6,VfL Wolfsburg,WOB,31,11,13,7,49:51,-2,46
7,1. FC Kaiserslautern,FCK,31,14,4,13,46:54,-8,46
8,Werder Bremen,SVW,31,12,8,11,60:48,12,44
9,VfB Stuttgart,VFB,31,13,5,13,36:41,-5,44
10,SpVgg Unterhaching,UNT,31,10,8,13,37:39,-2,38
11,FC Schalke 04,S04,31,8,13,10,39:39,0,37
12,SC Freiburg,SCF,31,9,9,13,42:47,-5,36
13,FC Hansa Rostock,ROS,31,7,14,10,40:52,-12,35
14,Borussia Dortmund,BVB,31,7,12,12,35:36,-1,33
15,Eintracht Frankfurt,SGE,31,10,5,16,35:39,-4,33
16,SSV Ulm 1846,ULM,31,8,8,15,31:54,-23,32
17,Arminia Bielefeld,DSC,31,6,8,17,34:55,-21,26
18,MSV Duisburg,MSV,31,4,9,18,36:63,-27,21
