#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,6,2,2,18:9,9,20
2,Borussia Dortmund,BVB,10,6,2,2,15:7,8,20
3,Hamburger SV,HSV,10,5,4,1,20:10,10,19
4,Bayer Leverkusen,B04,10,5,4,1,16:9,7,19
5,FC Schalke 04,S04,10,4,4,2,13:10,3,16
6,Werder Bremen,SVW,10,4,3,3,22:13,9,15
7,TSV 1860 München,M60,10,4,3,3,16:11,5,15
8,VfL Wolfsburg,WOB,10,4,3,3,14:19,-5,15
9,1. FC Kaiserslautern,FCK,10,4,1,5,13:20,-7,13
10,FC Hansa Rostock,ROS,10,4,1,5,14:22,-8,13
11,SC Freiburg,SCF,10,3,3,4,15:11,4,12
12,Hertha BSC,BSC,10,2,6,2,14:16,-2,12
13,SpVgg Unterhaching,UNT,10,3,2,5,9:12,-3,11
14,VfB Stuttgart,VFB,10,3,2,5,8:13,-5,11
15,Arminia Bielefeld,DSC,10,2,4,4,8:15,-7,10
16,SSV Ulm 1846,ULM,10,2,3,5,10:16,-6,9
17,Eintracht Frankfurt,SGE,10,2,2,6,11:16,-5,6
18,MSV Duisburg,MSV,10,0,5,5,9:16,-7,5
