#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,30,18,10,2,65:32,33,64
2,Bayern München,FCB,30,18,7,5,62:26,36,61
3,Hamburger SV,HSV,30,15,10,5,59:33,26,55
4,TSV 1860 München,M60,30,13,8,9,49:43,6,47
5,Hertha BSC,BSC,30,12,10,8,37:41,-4,46
6,1. FC Kaiserslautern,FCK,30,14,4,12,44:51,-7,46
7,Werder Bremen,SVW,30,12,8,10,59:45,14,44
8,VfL Wolfsburg,WOB,30,10,13,7,46:49,-3,43
9,VfB Stuttgart,VFB,30,13,4,13,35:40,-5,43
10,SpVgg Unterhaching,UNT,30,10,8,12,37:38,-1,38
11,FC Schalke 04,S04,30,8,13,9,38:37,1,37
12,Borussia Dortmund,BVB,30,7,12,11,35:35,0,33
13,SC Freiburg,SCF,30,8,9,13,40:46,-6,33
14,FC Hansa Rostock,ROS,30,6,14,10,37:51,-14,32
15,SSV Ulm 1846,ULM,30,8,8,14,31:53,-22,32
16,Eintracht Frankfurt,SGE,30,9,5,16,32:39,-7,30
17,Arminia Bielefeld,DSC,30,5,8,17,33:55,-22,23
18,MSV Duisburg,MSV,30,4,9,17,35:60,-25,21
