#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,11,4,3,33:13,20,37
2,Bayer Leverkusen,B04,18,10,7,1,32:18,14,37
3,Hamburger SV,HSV,18,8,8,2,39:19,20,32
4,Werder Bremen,SVW,18,8,5,5,36:25,11,29
5,TSV 1860 München,M60,18,8,5,5,29:23,6,29
6,Borussia Dortmund,BVB,18,7,7,4,24:14,10,28
7,VfB Stuttgart,VFB,18,8,3,7,22:21,1,27
8,1. FC Kaiserslautern,FCK,18,8,2,8,22:30,-8,26
9,Hertha BSC,BSC,18,6,7,5,23:28,-5,25
10,VfL Wolfsburg,WOB,18,6,6,6,24:31,-7,24
11,FC Schalke 04,S04,18,5,9,4,23:21,2,24
12,SC Freiburg,SCF,18,6,5,7,26:23,3,23
13,SpVgg Unterhaching,UNT,18,6,5,7,19:20,-1,23
14,FC Hansa Rostock,ROS,18,5,5,8,23:36,-13,20
15,SSV Ulm 1846,ULM,18,5,4,9,19:27,-8,19
16,MSV Duisburg,MSV,18,2,7,9,18:33,-15,13
17,Arminia Bielefeld,DSC,18,2,5,11,14:33,-19,11
18,Eintracht Frankfurt,SGE,18,3,2,13,17:28,-11,9
