#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,7,6,0,1,22:9,13,18
2,Bayern München,FCB,7,5,2,0,17:2,15,17
3,Hamburger SV,HSV,7,5,2,0,13:5,8,17
4,VfB Stuttgart,VFB,7,5,1,1,11:5,6,16
5,Hertha BSC,BSC,7,5,1,1,12:7,5,16
6,Bayer Leverkusen,B04,7,4,2,1,15:4,11,14
7,Karlsruher SC,KSC,7,4,1,2,9:8,1,13
8,Eintracht Frankfurt,SGE,7,4,1,2,7:7,0,13
9,VfL Bochum,BOC,7,3,3,1,16:11,5,12
10,FC Schalke 04,S04,7,3,3,1,11:6,5,12
11,Arminia Bielefeld,DSC,7,3,2,2,12:9,3,11
12,Borussia Dortmund,BVB,7,3,2,2,10:8,2,11
13,FC Hansa Rostock,ROS,7,3,2,2,9:7,2,11
14,Hannover 96,H96,7,3,1,3,11:13,-2,10
15,VfL Wolfsburg,WOB,7,2,2,3,9:10,-1,8
16,1. FC Nürnberg,FCN,7,2,1,4,10:9,1,7
17,Energie Cottbus,FCE,7,1,2,4,7:11,-4,5
18,MSV Duisburg,MSV,7,1,0,6,6:13,-7,3
