#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,12,10,0,2,34:14,20,30
2,Hamburger SV,HSV,11,7,4,0,21:7,14,25
3,Hertha BSC,BSC,12,7,2,3,15:13,2,23
4,VfB Stuttgart,VFB,11,7,1,3,19:12,7,22
5,Bayer Leverkusen,B04,10,6,3,1,20:5,15,21
6,FC Schalke 04,S04,12,6,3,3,19:11,8,21
7,Karlsruher SC,KSC,11,6,3,2,17:12,5,21
8,Bayern München,FCB,10,5,5,0,19:4,15,20
9,VfL Bochum,BOC,11,5,5,1,25:17,8,20
10,Eintracht Frankfurt,SGE,10,6,2,2,12:10,2,20
11,FC Hansa Rostock,ROS,12,5,3,4,14:13,1,18
12,Borussia Dortmund,BVB,10,5,2,3,19:12,7,17
13,Hannover 96,H96,11,5,2,4,19:22,-3,17
14,VfL Wolfsburg,WOB,11,4,4,3,17:13,4,16
15,Arminia Bielefeld,DSC,11,4,2,5,14:13,1,14
16,1. FC Nürnberg,FCN,10,3,3,4,14:12,2,12
17,Energie Cottbus,FCE,12,3,2,7,16:18,-2,11
18,MSV Duisburg,MSV,11,2,1,8,12:20,-8,7
