#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,6:0,6,6
2,Eintracht Frankfurt,SGE,2,2,0,0,2:0,2,6
3,Bayer Leverkusen,B04,2,1,1,0,3:0,3,4
4,Arminia Bielefeld,DSC,2,1,1,0,4:2,2,4
5,VfL Bochum,BOC,2,1,1,0,4:3,1,4
6,VfB Stuttgart,VFB,2,1,1,0,3:2,1,4
7,FC Schalke 04,S04,1,1,0,0,4:1,3,3
8,Hertha BSC,BSC,1,1,0,0,3:1,2,3
9,Borussia Dortmund,BVB,2,1,0,1,4:3,1,3
10,Hamburger SV,HSV,1,1,0,0,1:0,1,3
11,VfL Wolfsburg,WOB,2,0,1,1,2:4,-2,1
12,Energie Cottbus,FCE,1,0,0,1,1:2,-1,0
12,FC Hansa Rostock,ROS,1,0,0,1,1:2,-1,0
12,Karlsruher SC,KSC,1,0,0,1,1:2,-1,0
15,Hannover 96,H96,1,0,0,1,0:1,-1,0
16,MSV Duisburg,MSV,1,0,0,1,1:3,-2,0
17,1. FC Nürnberg,FCN,2,0,0,2,0:3,-3,0
18,Werder Bremen,SVW,1,0,0,1,0:4,-4,0
