#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,9,8,0,1,29:12,17,24
2,VfB Stuttgart,VFB,9,6,1,2,15:8,7,19
3,Bayern München,FCB,8,5,3,0,17:2,15,18
4,Hamburger SV,HSV,8,5,3,0,13:5,8,18
5,FC Schalke 04,S04,9,5,3,1,14:7,7,18
6,Bayer Leverkusen,B04,8,5,2,1,18:4,14,17
7,Hertha BSC,BSC,9,5,2,2,12:10,2,17
8,Borussia Dortmund,BVB,8,4,2,2,16:9,7,14
9,Arminia Bielefeld,DSC,9,4,2,3,14:10,4,14
10,FC Hansa Rostock,ROS,9,4,2,3,11:10,1,14
11,Karlsruher SC,KSC,8,4,2,2,10:9,1,14
12,Eintracht Frankfurt,SGE,8,4,2,2,9:9,0,14
13,VfL Bochum,BOC,8,3,4,1,18:13,5,13
14,Hannover 96,H96,8,4,1,3,15:16,-1,13
15,VfL Wolfsburg,WOB,9,3,3,3,15:12,3,12
16,Energie Cottbus,FCE,9,3,2,4,14:12,2,11
17,1. FC Nürnberg,FCN,8,3,1,4,12:10,2,10
18,MSV Duisburg,MSV,9,2,0,7,7:14,-7,6
