#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,6:0,6,6
2,Hertha BSC,BSC,2,2,0,0,5:2,3,6
3,Eintracht Frankfurt,SGE,2,2,0,0,2:0,2,6
4,FC Schalke 04,S04,2,1,1,0,5:2,3,4
5,Bayer Leverkusen,B04,2,1,1,0,3:0,3,4
6,Arminia Bielefeld,DSC,2,1,1,0,4:2,2,4
7,VfL Bochum,BOC,2,1,1,0,4:3,1,4
8,VfB Stuttgart,VFB,2,1,1,0,3:2,1,4
9,Hamburger SV,HSV,2,1,1,0,2:1,1,4
10,Borussia Dortmund,BVB,2,1,0,1,4:3,1,3
10,MSV Duisburg,MSV,2,1,0,1,4:3,1,3
12,Hannover 96,H96,2,1,0,1,3:3,0,3
13,Karlsruher SC,KSC,2,1,0,1,2:2,0,3
14,Werder Bremen,SVW,2,1,0,1,2:5,-3,3
15,Energie Cottbus,FCE,2,0,1,1,2:3,-1,1
16,VfL Wolfsburg,WOB,2,0,1,1,2:4,-2,1
17,FC Hansa Rostock,ROS,2,0,0,2,1:3,-2,0
18,1. FC Nürnberg,FCN,2,0,0,2,0:3,-3,0
