#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,6,0,0,21:4,17,18
2,Bayern München,FCB,6,6,0,0,15:4,11,18
3,Bayer Leverkusen,B04,6,5,1,0,15:6,9,16
4,Bor. Mönchengladbach,BMG,5,5,0,0,17:3,14,15
5,Hannover 96,H96,6,4,1,1,12:8,4,13
6,VfL Wolfsburg,WOB,5,4,0,1,11:3,8,12
7,Hertha BSC,BSC,6,4,0,2,11:5,6,12
8,1. FSV Mainz 05,M05,6,3,1,2,10:9,1,10
9,FC Augsburg,FCA,6,3,1,2,9:11,-2,10
10,Werder Bremen,SVW,5,2,2,1,7:8,-1,8
11,FC Schalke 04,S04,5,2,1,2,10:11,-1,7
12,VfB Stuttgart,VFB,5,1,3,1,9:6,3,6
13,1899 Hoffenheim,TSG,6,1,3,2,12:13,-1,6
14,Hamburger SV,HSV,5,1,1,3,8:12,-4,4
15,Eintracht Braunschweig,BNS,6,1,1,4,4:11,-7,4
16,SC Freiburg,SCF,5,0,3,2,4:8,-4,3
17,Eintracht Frankfurt,SGE,5,0,2,3,5:8,-3,2
18,1. FC Nürnberg,FCN,5,0,2,3,3:12,-9,2
