#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,11,0,0,32:5,27,33
2,Bor. Mönchengladbach,BMG,12,8,2,2,27:12,15,26
3,VfL Wolfsburg,WOB,11,8,1,2,24:10,14,25
4,Bayer Leverkusen,B04,11,8,1,2,26:13,13,25
5,FC Schalke 04,S04,11,7,2,2,22:13,9,23
6,Borussia Dortmund,BVB,11,7,1,3,28:12,16,22
7,Hannover 96,H96,11,6,3,2,20:16,4,21
8,1. FSV Mainz 05,M05,11,6,2,3,16:12,4,20
9,FC Augsburg,FCA,10,6,1,3,18:14,4,19
10,Hertha BSC,BSC,11,5,1,5,16:13,3,16
11,1899 Hoffenheim,TSG,11,3,5,3,27:23,4,14
12,Werder Bremen,SVW,11,3,4,4,12:24,-12,13
13,Eintracht Frankfurt,SGE,11,2,5,4,14:14,0,11
14,1. FC Nürnberg,FCN,11,2,5,4,11:17,-6,11
15,Hamburger SV,HSV,11,3,1,7,16:23,-7,10
16,Eintracht Braunschweig,BNS,11,3,1,7,10:18,-8,10
17,SC Freiburg,SCF,11,2,4,5,13:22,-9,10
18,VfB Stuttgart,VFB,11,2,3,6,17:20,-3,9
