#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,5,0,0,15:3,12,15
2,Bayern München,FCB,5,5,0,0,12:2,10,15
3,Bayer Leverkusen,B04,5,4,1,0,13:5,8,13
4,Hannover 96,H96,5,4,1,0,11:4,7,13
5,Bor. Mönchengladbach,BMG,4,4,0,0,13:2,11,12
6,Hertha BSC,BSC,5,4,0,1,11:3,8,12
7,VfL Wolfsburg,WOB,4,3,0,1,8:3,5,9
8,FC Schalke 04,S04,4,2,1,1,9:8,1,7
9,1. FSV Mainz 05,M05,5,2,1,2,8:9,-1,7
10,FC Augsburg,FCA,5,2,1,2,7:10,-3,7
11,1899 Hoffenheim,TSG,5,1,3,1,11:11,0,6
12,VfB Stuttgart,VFB,4,1,2,1,8:5,3,5
13,Werder Bremen,SVW,4,1,2,1,4:6,-2,5
14,Hamburger SV,HSV,4,1,1,2,8:10,-2,4
15,SC Freiburg,SCF,4,0,3,1,4:5,-1,3
16,Eintracht Frankfurt,SGE,4,0,2,2,4:6,-2,2
17,1. FC Nürnberg,FCN,4,0,2,2,3:9,-6,2
18,Eintracht Braunschweig,BNS,5,0,1,4,3:11,-8,1
