#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,1,1,0,0,6:1,5,3
2,VfL Wolfsburg,WOB,1,1,0,0,4:0,4,3
3,Bor. Mönchengladbach,BMG,1,1,0,0,3:0,3,3
4,Bayer Leverkusen,B04,1,1,0,0,3:1,2,3
4,Bayern München,FCB,1,1,0,0,3:1,2,3
6,Hannover 96,H96,1,1,0,0,2:0,2,3
7,1. FSV Mainz 05,M05,1,1,0,0,3:2,1,3
8,Borussia Dortmund,BVB,1,1,0,0,2:1,1,3
9,Werder Bremen,SVW,1,1,0,0,1:0,1,3
10,FC Schalke 04,S04,1,0,1,0,3:3,0,1
11,1. FC Nürnberg,FCN,1,0,1,0,2:2,0,1
11,1899 Hoffenheim,TSG,1,0,1,0,2:2,0,1
13,SC Freiburg,SCF,1,0,0,1,1:2,-1,0
14,Eintracht Braunschweig,BNS,1,0,0,1,0:1,-1,0
14,Eintracht Frankfurt,SGE,1,0,0,1,0:1,-1,0
14,VfB Stuttgart,VFB,1,0,0,1,0:1,-1,0
17,Hamburger SV,HSV,1,0,0,1,1:5,-4,0
18,FC Augsburg,FCA,1,0,0,1,0:4,-4,0
