#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,4,2,0,18:6,12,14
2,Eintracht Frankfurt,SGE,7,4,2,1,15:8,7,14
3,Bayern München,FCB,6,4,1,1,19:6,13,13
4,Bor. Mönchengladbach,BMG,6,4,1,1,15:8,7,13
5,1. FC Union Berlin,FCU,7,4,0,3,10:9,1,12
6,RB Leipzig,RBL,6,3,2,1,17:7,10,11
7,SC Freiburg,SCF,6,3,2,1,10:6,4,11
8,Bayer Leverkusen,B04,7,2,4,1,10:8,2,10
9,FC Schalke 04,S04,6,2,3,1,9:8,1,9
10,VfL Wolfsburg,WOB,6,2,3,1,5:5,0,9
11,1899 Hoffenheim,TSG,6,3,0,3,9:13,-4,9
12,FC Augsburg,FCA,6,2,2,2,11:10,1,8
13,Fortuna Düsseldorf,F95,6,2,1,3,6:10,-4,7
14,1. FSV Mainz 05,M05,5,2,0,3,8:9,-1,6
15,Hertha BSC,BSC,5,2,0,3,9:12,-3,6
16,Werder Bremen,SVW,6,1,2,3,8:13,-5,5
17,1. FC Köln,KOE,5,1,0,4,5:10,-5,3
18,SC Paderborn 07,SCP,6,1,0,5,7:14,-7,3
