#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,1,1,0,0,5:1,4,3
2,SC Freiburg,SCF,1,1,0,0,3:0,3,3
3,Bayer Leverkusen,B04,1,1,0,0,3:2,1,3
4,VfL Wolfsburg,WOB,1,1,0,0,2:1,1,3
5,Eintracht Frankfurt,SGE,1,1,0,0,1:0,1,3
6,Bayern München,FCB,1,0,1,0,2:2,0,1
7,Bor. Mönchengladbach,BMG,1,0,1,0,0:0,0,1
8,1. FC Köln,KOE,0,0,0,0,0:0,0,0
8,1. FSV Mainz 05,M05,0,0,0,0,0:0,0,0
8,1899 Hoffenheim,TSG,0,0,0,0,0:0,0,0
8,FC Augsburg,FCA,0,0,0,0,0:0,0,0
8,FC Schalke 04,S04,0,0,0,0,0:0,0,0
8,Fortuna Düsseldorf,F95,0,0,0,0,0:0,0,0
8,Hertha BSC,BSC,0,0,0,0,0:0,0,0
8,RB Leipzig,RBL,0,0,0,0,0:0,0,0
8,SC Paderborn 07,SCP,0,0,0,0,0:0,0,0
17,Werder Bremen,SVW,1,0,0,1,1:3,-2,0
18,1. FC Union Berlin,FCU,1,0,0,1,0:4,-4,0
