#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,9,7,1,1,23:11,12,22
2,Bayern München,FCB,9,6,1,2,28:9,19,19
3,Borussia Dortmund,BVB,8,5,3,0,26:9,17,18
4,RB Leipzig,RBL,8,5,2,1,23:9,14,17
5,FC Schalke 04,S04,9,4,4,1,14:11,3,16
6,Eintracht Frankfurt,SGE,9,4,3,2,19:14,5,15
7,1. FC Union Berlin,FCU,9,5,0,4,12:11,1,15
8,FC Augsburg,FCA,8,4,2,2,16:11,5,14
9,SC Freiburg,SCF,8,4,2,2,12:9,3,14
10,Bayer Leverkusen,B04,9,3,4,2,12:10,2,13
11,VfL Wolfsburg,WOB,9,3,4,2,10:10,0,13
12,1899 Hoffenheim,TSG,9,4,1,4,14:19,-5,13
13,1. FC Köln,KOE,8,3,1,4,9:11,-2,10
14,Hertha BSC,BSC,8,3,1,4,11:14,-3,10
15,Fortuna Düsseldorf,F95,8,3,1,4,8:14,-6,10
16,1. FSV Mainz 05,M05,8,3,0,5,10:15,-5,9
17,SC Paderborn 07,SCP,9,2,1,6,12:19,-7,7
18,Werder Bremen,SVW,8,1,2,5,8:19,-11,5
