#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,5,3,2,0,10:5,5,11
2,Borussia Dortmund,BVB,4,3,1,0,12:3,9,10
3,Bayer Leverkusen,B04,4,2,2,0,6:3,3,8
4,VfL Wolfsburg,WOB,4,2,2,0,5:3,2,8
5,Bayern München,FCB,4,2,1,1,13:5,8,7
6,Bor. Mönchengladbach,BMG,4,2,1,1,8:5,3,7
7,FC Schalke 04,S04,4,2,1,1,6:5,1,7
8,Hertha BSC,BSC,3,2,0,1,5:5,0,6
9,1. FC Union Berlin,FCU,5,2,0,3,7:9,-2,6
10,1899 Hoffenheim,TSG,4,2,0,2,5:8,-3,6
11,SC Freiburg,SCF,4,1,2,1,7:5,2,5
12,RB Leipzig,RBL,4,1,2,1,5:6,-1,5
13,FC Augsburg,FCA,4,1,2,1,5:7,-2,5
14,Fortuna Düsseldorf,F95,4,1,1,2,4:6,-2,4
15,Werder Bremen,SVW,4,1,1,2,5:9,-4,4
16,1. FSV Mainz 05,M05,3,1,0,2,3:5,-2,3
17,1. FC Köln,KOE,4,1,0,3,4:8,-4,3
18,SC Paderborn 07,SCP,4,0,0,4,5:13,-8,0
