#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,6,4,2,0,15:6,9,14
2,Borussia Dortmund,BVB,5,4,1,0,15:3,12,13
3,Bayern München,FCB,5,3,1,1,15:6,9,10
4,Bor. Mönchengladbach,BMG,5,3,1,1,12:7,5,10
5,Bayer Leverkusen,B04,6,2,3,1,9:7,2,9
6,VfL Wolfsburg,WOB,5,2,3,0,5:3,2,9
7,1899 Hoffenheim,TSG,5,3,0,2,8:8,0,9
8,1. FC Union Berlin,FCU,6,3,0,3,8:9,-1,9
9,RB Leipzig,RBL,5,2,2,1,13:6,7,8
10,SC Freiburg,SCF,5,2,2,1,9:6,3,8
11,FC Schalke 04,S04,5,2,2,1,6:5,1,8
12,Fortuna Düsseldorf,F95,5,2,1,2,6:6,0,7
13,1. FSV Mainz 05,M05,4,2,0,2,6:6,0,6
14,Hertha BSC,BSC,4,2,0,2,7:8,-1,6
15,FC Augsburg,FCA,5,1,2,2,7:10,-3,5
16,Werder Bremen,SVW,5,1,2,2,7:11,-4,5
17,1. FC Köln,KOE,4,1,0,3,4:8,-4,3
18,SC Paderborn 07,SCP,5,1,0,4,7:13,-6,3
