#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,13,10,3,0,45:10,35,33
2,Bayern München,FCB,14,10,2,2,43:13,30,32
3,Bor. Mönchengladbach,BMG,14,9,2,3,31:19,12,29
4,RB Leipzig,RBL,13,7,5,1,33:14,19,26
5,Bayer Leverkusen,B04,13,7,4,2,25:13,12,25
6,Eintracht Frankfurt,SGE,13,6,3,4,28:19,9,21
7,1. FC Köln,KOE,14,6,3,5,24:20,4,21
8,FC Schalke 04,S04,14,5,6,3,18:21,-3,21
9,SC Freiburg,SCF,13,6,2,5,16:15,1,20
10,1. FC Union Berlin,FCU,13,6,1,6,18:18,0,19
11,FC Augsburg,FCA,13,5,3,5,25:23,2,18
12,VfL Wolfsburg,WOB,14,4,6,4,16:15,1,18
13,1899 Hoffenheim,TSG,14,5,1,8,19:34,-15,16
14,Hertha BSC,BSC,14,4,3,7,18:28,-10,15
15,1. FSV Mainz 05,M05,14,4,2,8,15:26,-11,14
16,Fortuna Düsseldorf,F95,13,3,4,6,13:23,-10,13
17,SC Paderborn 07,SCP,14,2,2,10,18:32,-14,8
18,Werder Bremen,SVW,13,1,2,10,9:33,-24,5
