#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,2,1,0,12:3,9,7
2,Bayer Leverkusen,B04,3,2,1,0,5:2,3,7
3,Eintracht Frankfurt,SGE,3,2,1,0,5:3,2,7
4,Borussia Dortmund,BVB,2,2,0,0,9:1,8,6
5,FC Schalke 04,S04,3,2,0,1,5:4,1,6
6,VfL Wolfsburg,WOB,3,1,2,0,4:3,1,5
7,SC Freiburg,SCF,3,1,1,1,5:3,2,4
8,FC Augsburg,FCA,2,1,1,0,3:2,1,4
8,RB Leipzig,RBL,2,1,1,0,3:2,1,4
10,Bor. Mönchengladbach,BMG,3,1,1,1,3:4,-1,4
11,1. FSV Mainz 05,M05,2,1,0,1,3:4,-1,3
12,1899 Hoffenheim,TSG,2,1,0,1,3:5,-2,3
13,Hertha BSC,BSC,2,1,0,1,2:4,-2,3
14,1. FC Union Berlin,FCU,3,1,0,2,4:7,-3,3
15,Werder Bremen,SVW,3,1,0,2,4:8,-4,3
16,Fortuna Düsseldorf,F95,2,0,1,1,2:4,-2,1
17,1. FC Köln,KOE,2,0,0,2,1:4,-3,0
18,SC Paderborn 07,SCP,2,0,0,2,2:8,-6,0
