#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,15,11,3,1,46:11,35,36
2,Bayern München,FCB,15,11,2,2,48:13,35,35
3,Bor. Mönchengladbach,BMG,15,10,2,3,35:20,15,32
4,RB Leipzig,RBL,15,7,7,1,36:17,19,28
5,Bayer Leverkusen,B04,15,7,4,4,28:21,7,25
6,SC Freiburg,SCF,15,7,2,6,17:16,1,23
7,Eintracht Frankfurt,SGE,15,6,4,5,31:24,7,22
8,1. FC Köln,KOE,15,6,3,6,26:24,2,21
9,1. FC Union Berlin,FCU,15,6,3,6,20:20,0,21
10,FC Schalke 04,S04,15,5,6,4,18:22,-4,21
11,FC Augsburg,FCA,15,5,5,5,26:24,2,20
12,1899 Hoffenheim,TSG,15,6,1,8,22:35,-13,19
13,VfL Wolfsburg,WOB,15,4,6,5,17:17,0,18
14,Hertha BSC,BSC,15,5,3,7,20:28,-8,18
15,Fortuna Düsseldorf,F95,15,4,5,6,17:26,-9,17
16,1. FSV Mainz 05,M05,15,4,2,9,15:27,-12,14
17,SC Paderborn 07,SCP,15,2,2,11,19:38,-19,8
18,Werder Bremen,SVW,15,1,3,11,9:34,-25,6
