#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,33,21,10,2,74:34,40,73
2,Bayern München,FCB,33,21,7,5,70:27,43,70
3,Hamburger SV,HSV,33,16,10,7,62:38,24,58
4,TSV 1860 München,M60,33,14,10,9,54:47,7,52
5,Hertha BSC,BSC,33,13,11,9,39:43,-4,50
6,1. FC Kaiserslautern,FCK,33,15,4,14,53:58,-5,49
7,Werder Bremen,SVW,33,13,8,12,64:49,15,47
8,VfB Stuttgart,VFB,33,14,5,14,41:44,-3,47
9,VfL Wolfsburg,WOB,33,11,13,9,49:57,-8,46
10,SpVgg Unterhaching,UNT,33,11,8,14,38:42,-4,41
11,SC Freiburg,SCF,33,10,10,13,44:48,-4,40
12,FC Schalke 04,S04,33,8,15,10,42:42,0,39
13,Borussia Dortmund,BVB,33,8,13,12,38:38,0,37
14,Eintracht Frankfurt,SGE,33,11,5,17,40:43,-3,36
15,FC Hansa Rostock,ROS,33,7,14,12,42:60,-18,35
16,SSV Ulm 1846,ULM,33,9,8,16,35:60,-25,35
17,Arminia Bielefeld,DSC,33,7,8,18,37:58,-21,29
18,MSV Duisburg,MSV,33,4,9,20,36:70,-34,21
