#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,3,2,1,0,8:3,5,7
2,Bayer Leverkusen,B04,3,2,1,0,4:1,3,7
3,VfL Wolfsburg,WOB,3,2,0,1,5:3,2,6
4,Borussia Dortmund,BVB,3,2,0,1,3:2,1,6
5,Hertha BSC,BSC,3,1,2,0,7:4,3,5
6,Arminia Bielefeld,DSC,3,1,2,0,4:2,2,5
7,Eintracht Frankfurt,SGE,3,2,1,0,8:4,4,5
8,SC Freiburg,SCF,3,1,1,1,6:4,2,4
9,Bayern München,FCB,3,1,1,1,3:4,-1,4
10,FC Schalke 04,S04,3,1,1,1,3:4,-1,4
11,TSV 1860 München,M60,3,1,0,2,5:6,-1,3
12,SpVgg Unterhaching,UNT,3,1,0,2,2:4,-2,3
13,FC Hansa Rostock,ROS,3,1,0,2,6:9,-3,3
14,1. FC Kaiserslautern,FCK,3,1,0,2,3:6,-3,3
15,Werder Bremen,SVW,3,0,2,1,1:2,-1,2
16,MSV Duisburg,MSV,3,0,2,1,2:4,-2,2
17,SSV Ulm 1846,ULM,3,0,1,2,2:6,-4,1
18,VfB Stuttgart,VFB,3,0,1,2,1:5,-4,1
