#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,16,5,4,52:20,32,53
2,Bayer Leverkusen,B04,25,15,8,2,54:27,27,53
3,Hamburger SV,HSV,25,12,9,4,55:30,25,45
4,TSV 1860 München,M60,25,11,7,7,41:36,5,40
5,1. FC Kaiserslautern,FCK,25,12,3,10,37:44,-7,39
6,Werder Bremen,SVW,25,10,6,9,52:40,12,36
7,Hertha BSC,BSC,25,9,9,7,32:38,-6,36
8,VfL Wolfsburg,WOB,25,8,10,7,37:44,-7,34
9,FC Schalke 04,S04,25,8,10,7,36:33,3,34
10,VfB Stuttgart,VFB,25,10,3,12,28:33,-5,33
11,Borussia Dortmund,BVB,25,7,11,7,29:23,6,32
12,SpVgg Unterhaching,UNT,25,8,6,11,28:31,-3,30
13,SSV Ulm 1846,ULM,25,8,6,11,30:44,-14,30
14,FC Hansa Rostock,ROS,25,6,10,9,32:45,-13,28
15,SC Freiburg,SCF,25,6,8,11,32:38,-6,26
16,Eintracht Frankfurt,SGE,25,7,4,14,29:36,-7,23
17,Arminia Bielefeld,DSC,25,4,7,14,25:44,-19,19
18,MSV Duisburg,MSV,25,3,8,14,26:49,-23,17
