#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,9,8,0,1,19:8,11,24
2,Borussia Dortmund,BVB,9,7,1,1,21:7,14,22
3,Hannover 96,H96,9,5,1,3,13:12,1,16
4,1899 Hoffenheim,TSG,9,4,3,2,17:13,4,15
5,Bayer Leverkusen,B04,9,4,3,2,18:15,3,15
6,Hamburger SV,HSV,9,4,3,2,13:11,2,15
7,SC Freiburg,SCF,9,5,0,4,14:14,0,15
8,Werder Bremen,SVW,9,4,2,3,17:18,-1,14
9,Eintracht Frankfurt,SGE,9,4,1,4,14:9,5,13
10,FC St. Pauli,STP,9,4,1,4,11:12,-1,13
11,Bayern München,FCB,9,3,3,3,8:8,0,12
12,1. FC Nürnberg,FCN,9,3,3,3,11:12,-1,12
13,VfL Wolfsburg,WOB,9,3,1,5,15:16,-1,10
14,VfB Stuttgart,VFB,9,2,1,6,16:17,-1,7
15,1. FC Kaiserslautern,FCK,9,2,1,6,10:18,-8,7
16,FC Schalke 04,S04,9,1,3,5,10:16,-6,6
17,Bor. Mönchengladbach,BMG,9,1,3,5,14:27,-13,6
18,1. FC Köln,KOE,9,1,2,6,9:17,-8,5
