#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,11,9,1,1,27:7,20,28
2,1. FSV Mainz 05,M05,11,8,0,3,19:11,8,24
3,Bayer Leverkusen,B04,11,6,3,2,22:16,6,21
4,Eintracht Frankfurt,SGE,11,6,1,4,20:11,9,19
5,1899 Hoffenheim,TSG,11,5,3,3,22:15,7,18
6,1. FC Nürnberg,FCN,11,5,3,3,17:15,2,18
6,Hamburger SV,HSV,11,5,3,3,17:15,2,18
8,SC Freiburg,SCF,11,6,0,5,17:18,-1,18
9,Bayern München,FCB,11,4,4,3,15:13,2,16
10,Hannover 96,H96,11,5,1,5,13:20,-7,16
11,Werder Bremen,SVW,11,4,2,5,19:27,-8,14
12,VfL Wolfsburg,WOB,11,4,1,6,18:19,-1,13
13,FC St. Pauli,STP,11,4,1,6,12:18,-6,13
14,VfB Stuttgart,VFB,11,3,1,7,22:19,3,10
15,1. FC Kaiserslautern,FCK,11,3,1,7,14:21,-7,10
16,FC Schalke 04,S04,11,2,3,6,13:17,-4,9
17,1. FC Köln,KOE,11,2,2,7,13:22,-9,8
18,Bor. Mönchengladbach,BMG,11,1,4,6,17:33,-16,7
