#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,19,15,2,2,43:12,31,47
2,Bayer Leverkusen,B04,19,10,6,3,39:29,10,36
3,Hannover 96,H96,19,11,1,7,28:28,0,34
4,Bayern München,FCB,19,9,6,4,37:22,15,33
5,1. FSV Mainz 05,M05,19,11,0,8,30:21,9,33
6,Hamburger SV,HSV,19,9,3,7,29:28,1,30
7,SC Freiburg,SCF,19,9,3,7,28:28,0,30
8,1899 Hoffenheim,TSG,19,6,8,5,35:26,9,26
9,Eintracht Frankfurt,SGE,19,8,2,9,24:25,-1,26
10,FC Schalke 04,S04,19,7,4,8,26:25,1,25
11,VfL Wolfsburg,WOB,19,5,8,6,26:26,0,23
12,1. FC Nürnberg,FCN,19,6,5,8,23:30,-7,23
13,1. FC Kaiserslautern,FCK,19,6,4,9,29:33,-4,22
14,Werder Bremen,SVW,19,6,4,9,25:39,-14,22
15,1. FC Köln,KOE,19,5,4,10,22:34,-12,19
16,FC St. Pauli,STP,19,5,4,10,20:34,-14,19
17,VfB Stuttgart,VFB,19,4,4,11,34:36,-2,16
18,Bor. Mönchengladbach,BMG,19,3,4,12,28:50,-22,13
