#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,18,2,2,54:13,41,56
2,1. FC Kaiserslautern,FCK,22,12,6,4,35:30,5,42
3,Bayer Leverkusen,B04,22,11,8,3,43:20,23,41
4,Borussia Dortmund,BVB,22,11,5,6,33:21,12,38
5,TSV 1860 München,M60,22,10,7,5,37:28,9,37
6,VfL Wolfsburg,WOB,22,9,8,5,40:30,10,35
7,Hertha BSC,BSC,22,10,5,7,31:21,10,35
8,VfB Stuttgart,VFB,22,7,8,7,29:28,1,29
9,SC Freiburg,SCF,22,6,9,7,25:26,-1,27
10,MSV Duisburg,MSV,22,6,8,8,26:33,-7,26
11,Werder Bremen,SVW,22,6,7,9,29:30,-1,25
12,Hamburger SV,HSV,22,6,7,9,24:31,-7,25
13,VfL Bochum,BOC,22,6,6,10,27:37,-10,24
14,FC Schalke 04,S04,22,5,8,9,23:36,-13,23
15,Eintracht Frankfurt,SGE,22,4,7,11,23:36,-13,19
16,1. FC Nürnberg,FCN,22,3,10,9,24:39,-15,19
17,FC Hansa Rostock,ROS,22,3,8,11,28:46,-18,17
18,Bor. Mönchengladbach,BMG,22,3,5,14,22:48,-26,14
