#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,17,2,2,52:13,39,53
2,Bayer Leverkusen,B04,21,11,8,2,43:19,24,41
3,1. FC Kaiserslautern,FCK,21,11,6,4,33:30,3,39
4,TSV 1860 München,M60,21,10,6,5,36:27,9,36
5,Borussia Dortmund,BVB,21,10,5,6,32:21,11,35
6,Hertha BSC,BSC,21,10,4,7,30:20,10,34
7,VfL Wolfsburg,WOB,21,8,8,5,39:30,9,32
8,VfB Stuttgart,VFB,21,7,7,7,28:27,1,28
9,Werder Bremen,SVW,21,6,7,8,29:29,0,25
10,Hamburger SV,HSV,21,6,7,8,24:29,-5,25
11,SC Freiburg,SCF,21,5,9,7,22:26,-4,24
12,MSV Duisburg,MSV,21,5,8,8,24:33,-9,23
13,VfL Bochum,BOC,21,6,5,10,25:35,-10,23
14,FC Schalke 04,S04,21,5,7,9,21:34,-13,22
15,1. FC Nürnberg,FCN,21,3,10,8,24:37,-13,19
16,Eintracht Frankfurt,SGE,21,4,6,11,22:35,-13,18
17,FC Hansa Rostock,ROS,21,3,8,10,28:43,-15,17
18,Bor. Mönchengladbach,BMG,21,3,5,13,22:46,-24,14
