#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,14,2,2,43:13,30,44
2,Bayer Leverkusen,B04,18,10,6,2,40:18,22,36
3,1. FC Kaiserslautern,FCK,18,10,4,4,29:28,1,34
4,TSV 1860 München,M60,18,9,5,4,32:24,8,32
5,Borussia Dortmund,BVB,18,8,5,5,28:18,10,29
6,Hertha BSC,BSC,18,9,2,7,26:19,7,29
7,VfL Wolfsburg,WOB,18,7,6,5,34:28,6,27
8,Hamburger SV,HSV,18,6,6,6,23:23,0,24
9,Werder Bremen,SVW,18,6,5,7,27:25,2,23
10,SC Freiburg,SCF,18,5,7,6,21:23,-2,22
11,VfB Stuttgart,VFB,18,5,6,7,23:25,-2,21
12,FC Schalke 04,S04,18,5,6,7,20:29,-9,21
13,MSV Duisburg,MSV,18,4,7,7,20:29,-9,19
14,VfL Bochum,BOC,18,5,4,9,22:33,-11,19
15,Eintracht Frankfurt,SGE,18,4,5,9,21:29,-8,17
16,FC Hansa Rostock,ROS,18,3,7,8,26:34,-8,16
17,1. FC Nürnberg,FCN,18,2,9,7,20:33,-13,15
18,Bor. Mönchengladbach,BMG,18,2,4,12,20:44,-24,10
