#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,22,6,4,70:25,45,72
2,Bayer Leverkusen,B04,32,17,12,3,60:27,33,63
3,Hertha BSC,BSC,32,16,8,8,51:31,20,56
4,1. FC Kaiserslautern,FCK,32,16,6,10,47:42,5,54
5,VfL Wolfsburg,WOB,32,14,10,8,52:43,9,52
6,Borussia Dortmund,BVB,32,14,9,9,43:33,10,51
7,Hamburger SV,HSV,32,12,11,9,43:39,4,47
8,MSV Duisburg,MSV,32,12,10,10,42:41,1,46
9,TSV 1860 München,M60,32,11,8,13,44:48,-4,41
10,FC Schalke 04,S04,32,9,11,12,34:47,-13,38
11,VfB Stuttgart,VFB,32,8,12,12,39:45,-6,36
12,SC Freiburg,SCF,32,9,9,14,34:41,-7,36
13,1. FC Nürnberg,FCN,32,7,15,10,38:47,-9,36
14,Werder Bremen,SVW,32,9,8,15,37:45,-8,35
15,FC Hansa Rostock,ROS,32,8,10,14,45:55,-10,34
16,Eintracht Frankfurt,SGE,32,7,10,15,36:51,-15,31
17,VfL Bochum,BOC,32,7,8,17,36:58,-22,29
18,Bor. Mönchengladbach,BMG,32,4,9,19,40:73,-33,21
