#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,20:4,16,13
2,VfL Wolfsburg,WOB,5,4,1,0,7:2,5,13
3,Borussia Dortmund,BVB,5,4,0,1,17:11,6,12
4,Bayer Leverkusen,B04,5,3,1,1,15:7,8,10
5,1. FSV Mainz 05,M05,5,3,1,1,6:2,4,10
6,SC Freiburg,SCF,5,2,3,0,6:4,2,9
7,1. FC Köln,KOE,5,2,2,1,9:7,2,8
8,1. FC Union Berlin,FCU,5,1,3,1,7:8,-1,6
9,Hertha BSC,BSC,5,2,0,3,7:12,-5,6
10,1899 Hoffenheim,TSG,5,1,2,2,8:7,1,5
11,FC Augsburg,FCA,5,1,2,2,2:8,-6,5
12,RB Leipzig,RBL,5,1,1,3,6:7,-1,4
13,Arminia Bielefeld,DSC,5,0,4,1,3:5,-2,4
14,VfB Stuttgart,VFB,5,1,1,3,9:12,-3,4
15,Eintracht Frankfurt,SGE,5,0,4,1,5:8,-3,4
16,Bor. Mönchengladbach,BMG,5,1,1,3,5:9,-4,4
17,VfL Bochum,BOC,5,1,0,4,4:13,-9,3
18,SpVgg Greuther Fürth,SGF,5,0,1,4,3:13,-10,1
