#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,22,3,4,86:29,57,69
2,Borussia Dortmund,BVB,29,19,3,7,70:42,28,60
3,Bayer Leverkusen,B04,29,15,7,7,68:42,26,52
4,RB Leipzig,RBL,29,15,6,8,64:31,33,51
5,SC Freiburg,SCF,29,13,9,7,46:34,12,48
6,1899 Hoffenheim,TSG,29,13,5,11,50:45,5,44
7,1. FC Union Berlin,FCU,29,12,8,9,38:39,-1,44
8,1. FC Köln,KOE,29,11,10,8,41:43,-2,43
9,Eintracht Frankfurt,SGE,29,10,9,10,40:40,0,39
10,1. FSV Mainz 05,M05,29,11,5,13,43:36,7,38
11,Bor. Mönchengladbach,BMG,29,10,7,12,41:52,-11,37
12,VfL Bochum,BOC,29,10,6,13,30:40,-10,36
13,VfL Wolfsburg,WOB,29,10,4,15,33:45,-12,34
14,FC Augsburg,FCA,29,8,8,13,34:46,-12,32
15,VfB Stuttgart,VFB,29,6,9,14,36:53,-17,27
16,Arminia Bielefeld,DSC,29,5,11,13,23:43,-20,26
17,Hertha BSC,BSC,29,7,5,17,31:66,-35,26
18,SpVgg Greuther Fürth,SGF,29,3,7,19,24:72,-48,16
