#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,14,1,2,56:16,40,43
2,Borussia Dortmund,BVB,17,11,1,5,41:26,15,34
3,SC Freiburg,SCF,17,8,5,4,28:16,12,29
4,Bayer Leverkusen,B04,17,8,4,5,40:28,12,28
5,1899 Hoffenheim,TSG,17,8,4,5,35:26,9,28
6,Eintracht Frankfurt,SGE,17,7,6,4,27:24,3,27
7,1. FC Union Berlin,FCU,17,7,6,4,23:21,2,27
8,1. FC Köln,KOE,17,6,7,4,27:27,0,25
9,1. FSV Mainz 05,M05,17,7,3,7,25:17,8,24
10,RB Leipzig,RBL,17,6,4,7,30:22,8,22
11,Hertha BSC,BSC,17,6,3,8,20:35,-15,21
12,VfL Bochum,BOC,17,6,2,9,16:26,-10,20
13,VfL Wolfsburg,WOB,17,6,2,9,17:29,-12,20
14,Bor. Mönchengladbach,BMG,17,5,4,8,22:32,-10,19
15,FC Augsburg,FCA,17,4,6,7,17:26,-9,18
16,VfB Stuttgart,VFB,17,4,5,8,22:31,-9,17
17,Arminia Bielefeld,DSC,17,3,7,7,14:22,-8,16
18,SpVgg Greuther Fürth,SGF,17,1,2,14,13:49,-36,5
