#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,14,1,3,57:18,39,43
2,Borussia Dortmund,BVB,18,12,1,5,44:28,16,37
3,1899 Hoffenheim,TSG,18,9,4,5,38:27,11,31
4,SC Freiburg,SCF,18,8,6,4,30:18,12,30
5,Bayer Leverkusen,B04,18,8,5,5,42:30,12,29
6,1. FC Köln,KOE,18,7,7,4,30:28,2,28
7,1. FC Union Berlin,FCU,18,7,7,4,25:23,2,28
8,Eintracht Frankfurt,SGE,18,7,6,5,29:27,2,27
9,RB Leipzig,RBL,18,7,4,7,34:23,11,25
10,1. FSV Mainz 05,M05,18,7,3,8,26:21,5,24
11,VfL Bochum,BOC,18,7,2,9,17:26,-9,23
12,Bor. Mönchengladbach,BMG,18,6,4,8,24:33,-9,22
13,Hertha BSC,BSC,18,6,3,9,21:38,-17,21
14,VfL Wolfsburg,WOB,18,6,2,10,17:30,-13,20
15,VfB Stuttgart,VFB,18,4,6,8,22:31,-9,18
16,FC Augsburg,FCA,18,4,6,8,18:29,-11,18
17,Arminia Bielefeld,DSC,18,3,8,7,16:24,-8,17
18,SpVgg Greuther Fürth,SGF,18,1,3,14,13:49,-36,6
