#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,3,3,0,0,4:1,3,9
2,Bayer Leverkusen,B04,3,2,1,0,9:2,7,7
3,Bayern München,FCB,3,2,1,0,9:3,6,7
4,SC Freiburg,SCF,3,2,1,0,5:3,2,7
5,Borussia Dortmund,BVB,3,2,0,1,9:6,3,6
6,1. FC Köln,KOE,3,2,0,1,7:5,2,6
7,1. FSV Mainz 05,M05,3,2,0,1,4:2,2,6
8,1. FC Union Berlin,FCU,3,1,2,0,5:4,1,5
9,1899 Hoffenheim,TSG,3,1,1,1,8:5,3,4
10,RB Leipzig,RBL,3,1,0,2,4:2,2,3
11,VfL Bochum,BOC,3,1,0,2,3:3,0,3
12,Arminia Bielefeld,DSC,3,0,3,0,2:2,0,3
13,VfB Stuttgart,VFB,3,1,0,2,7:8,-1,3
14,Eintracht Frankfurt,SGE,3,0,2,1,3:6,-3,2
15,Bor. Mönchengladbach,BMG,3,0,1,2,2:7,-5,1
16,SpVgg Greuther Fürth,SGF,3,0,1,2,2:9,-7,1
17,FC Augsburg,FCA,3,0,1,2,1:8,-7,1
18,Hertha BSC,BSC,3,0,0,3,2:10,-8,0
