#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,24,4,5,95:35,60,76
2,Borussia Dortmund,BVB,33,21,3,9,83:51,32,66
3,Bayer Leverkusen,B04,33,18,7,8,78:46,32,61
4,RB Leipzig,RBL,33,17,6,10,71:36,35,57
5,SC Freiburg,SCF,33,15,10,8,57:44,13,55
6,1. FC Union Berlin,FCU,33,15,9,9,47:42,5,54
7,1. FC Köln,KOE,33,14,10,9,51:47,4,52
8,1899 Hoffenheim,TSG,33,13,7,13,57:55,2,46
9,1. FSV Mainz 05,M05,33,13,6,14,48:43,5,45
10,Bor. Mönchengladbach,BMG,33,11,9,13,49:60,-11,42
11,VfL Bochum,BOC,33,12,6,15,36:49,-13,42
12,Eintracht Frankfurt,SGE,33,10,11,12,43:47,-4,41
13,VfL Wolfsburg,WOB,33,12,5,16,41:52,-11,41
14,FC Augsburg,FCA,33,9,8,16,37:55,-18,35
15,Hertha BSC,BSC,33,9,6,18,36:69,-33,33
16,VfB Stuttgart,VFB,33,6,12,15,39:58,-19,30
17,Arminia Bielefeld,DSC,33,5,12,16,26:52,-26,27
18,SpVgg Greuther Fürth,SGF,33,3,9,21,27:80,-53,18
